MANDT	EBELN	EBELP	UNIQUEID	LOEKZ	STATU	AEDAT	TXZ01	MATNR	EMATN	BUKRS	WERKS	LGORT	BEDNR	MATKL	INFNR	IDNLF	KTMNG	MENGE	MEINS	BPRME	BPUMZ	BPUMN	UMREZ	UMREN	NETPR	PEINH	NETWR	BRTWR	AGDAT	WEBAZ	MWSKZ	TXDAT_FROM	TXDAT	TAX_COUNTRY	BONUS	INSMK	SPINF	PRSDR	SCHPR	MAHNZ	MAHN1	MAHN2	MAHN3	UEBTO	UEBTK	UNTTO	BWTAR	BWTTY	ABSKZ	AGMEM	ELIKZ	EREKZ	PSTYP	KNTTP	KZVBR	VRTKZ	TWRKZ	WEPOS	WEUNB	REPOS	WEBRE	KZABS	LABNR	KONNR	KTPNR	ABDAT	ABFTZ	ETFZ1	ETFZ2	KZSTU	NOTKZ	LMEIN	EVERS	ZWERT	NAVNW	ABMNG	PRDAT	BSTYP	EFFWR	XOBLR	KUNNR	ADRNR	EKKOL	SKTOF	STAFO	PLIFZ	NTGEW	GEWEI	TXJCD	ETDRK	SOBKZ	ARSNR	ARSPS	INSNC	SSQSS	ZGTYP	EAN11	BSTAE	REVLV	GEBER	FISTL	FIPOS	KO_GSBER	KO_PARGB	KO_PRCTR	KO_PPRCTR	MEPRF	BRGEW	VOLUM	VOLEH	INCO1	INCO2	VORAB	KOLIF	LTSNR	PACKNO	FPLNR	GNETWR	STAPO	UEBPO	LEWED	EMLIF	LBLKZ	SATNR	ATTYP	VSART	HANDOVERLOC	KANBA	ADRN2	DELIVERY_ADDRESS_TYPE	CUOBJ	XERSY	EILDT	DRDAT	DRUHR	DRUNR	AKTNR	ABELN	ABELP	ANZPU	PUNEI	SAISO	SAISJ	EBON2	EBON3	EBONF	MLMAA	MHDRZ	ANFNR	ANFPS	KZKFG	USEQU	UMSOK	BANFN	BNFPO	MTART	UPTYP	UPVOR	KZWI1	KZWI2	KZWI3	KZWI4	KZWI5	KZWI6	SIKGR	MFZHI	FFZHI	RETPO	AUREL	BSGRU	LFRET	MFRGR	NRFHG	J_1BNBM	J_1BMATUSE	J_1BMATORG	J_1BOWNPRO	J_1BINDUST	ABUEB	NLABD	NFABD	KZBWS	BONBA	FABKZ	LOADINGPOINT	J_1AINDXP	J_1AIDATEP	MPROF	EGLKZ	KZTLF	KZFME	RDPRF	TECHS	CHG_SRV	CHG_FPLNR	MFRPN	MFRNR	EMNFR	NOVET	AFNAM	TZONRC	IPRKZ	LEBRE	BERID	XCONDITIONS	APOMS	CCOMP	GRANT_NBR	FKBER	STATUS	RESLO	KBLNR	KBLPOS	PS_PSP_PNR	KOSTL	SAKTO	WEORA	SRV_BAS_COM	PRIO_URG	PRIO_REQ	EMPST	DIFF_INVOICE	TRMRISK_RELEVANT	CREATIONDATE	CREATIONTIME	VCM_CHAIN_CATEGORY	SPE_ABGRU	SPE_CRM_SO	SPE_CRM_SO_ITEM	SPE_CRM_REF_SO	SPE_CRM_REF_ITEM	SPE_CRM_FKREL	SPE_CHNG_SYS	SPE_INSMK_SRC	SPE_CQ_CTRLTYPE	SPE_CQ_NOCQ	REASON_CODE	CQU_SAR	ANZSN	SPE_EWM_DTC	EXLIN	EXSNR	EHTYP	RETPC	DPTYP	DPPCT	DPAMT	DPDAT	FLS_RSTO	EXT_RFX_NUMBER	EXT_RFX_ITEM	EXT_RFX_SYSTEM	SRM_CONTRACT_ID	SRM_CONTRACT_ITM	GOODS_COUNT_CORRECTION	LIFEX	LIFEXPOS	BLK_REASON_ID	BLK_REASON_TXT	ITCONS	FIXMG	WABWE	CMPL_DLV_ITM	INCO2_L	INCO3_L	INCO2_KEY	INCO3_KEY	INCO4_KEY	STAWN	ISVCO	GRWRT	SERVICEPERFORMER	PRODUCTTYPE	GR_BY_SES	PRICE_CHANGE_IN_SES_ALLOWED	REQUESTFORQUOTATION	REQUESTFORQUOTATIONITEM	RENEGOTIATION_STATUS	STATUS_PCS	STATUS_PMA	STATUS_DG	STATUS_SDS	EXTMATERIALFORPURG	PROCMT_HUB_SOURCE_SYSTEM	TARGET_VALUE	EXTERNALREFERENCEID	TC_AUT_DET	MANUAL_TC_REASON	FISCAL_INCENTIVE	TAX_SUBJECT_ST	FISCAL_INCENTIVE_ID	SF_TXJCD	DUMMY_EKPO_INCL_EEW_PS	EXPECTED_VALUE	LIMIT_AMOUNT	CONTRACT_FOR_LIMIT	ENH_DATE1	ENH_DATE2	ENH_PERCENT	ENH_NUMC1	_DATAAGING	CUPIT	CIGIT	MGOIT	TXS_BUSINESS_TRANSACTION	TXS_MATERIAL_USAGE	TXS_USAGE_PURPOSE	/BEV1/NEGEN_ITEM	/BEV1/NEDEPFREE	/BEV1/NESTRUCCAT	ADVCODE	BUDGET_PD	EXCPE	FMFGUS_KEY	IUID_RELEVANT	MRPIND	SGT_SCAT	SGT_RCAT	TMS_REF_UUID	TMS_SRC_LOC_KEY	TMS_DES_LOC_KEY	WRF_CHARSTC1	WRF_CHARSTC2	WRF_CHARSTC3	REFSITE	/DMBE/OPTIONALITYKEY	/DMBE/OPTIONALITYFOR	/DMBE/CIMAX2	/DMBE/ITEM_TYPE	/DMBE/EFFECTIVEDATEFROM	/DMBE/EFFECTIVEDATETO	/DMBE/OPTIONOF	/DMBE/ACCOUNTING_TYPE	/DMBE/FAS_CODE	/DMBE/SCHEDULING_DESK	/DMBE/COMPONENTFOR	/DMBE/MIXEDPRODUCT	/DMBE/POSTEDDATE	/DMBE/DEAL_POSTED	/DMBE/INVOICEUOM	ZAPCGK	APCGK_EXTEND	ZBAS_DATE	ZADATTYP	ZSTART_DAT	Z_DEV	ZINDANX	ZLIMIT_DAT	NUMERATOR	HASHCAL_BDAT	HASHCAL	NEGATIVE	HASHCAL_EXISTS	KNOWN_INDEX	/SAPMP/GPOSE	ANGPN	ADMOI	ADPRI	LPRIO	ADACN	AFPNR	BSARK	AUDAT	ANGNR	PNSTAT	ADDNS	ASSIGNMENT_PRIORITY	ARUN_GROUP_PRIO	ARUN_ORDER_PRIO	SERRU	SERNP	DISUB_SOBKZ	DISUB_PSPNR	DISUB_KUNNR	DISUB_VBELN	DISUB_POSNR	DISUB_OWNER	FSH_SEASON_YEAR	FSH_SEASON	FSH_COLLECTION	FSH_THEME	FSH_ATP_DATE	FSH_VAS_REL	FSH_VAS_PRNT_ID	FSH_TRANSACTION	FSH_ITEM_GROUP	FSH_ITEM	FSH_SS	FSH_GRID_COND_REC	FSH_PSM_PFM_SPLIT	CNFM_QTY	FSH_PQR_UEPOS	RFM_DIVERSION	RFM_SCC_INDICATOR	STPAC	LGBZO	LGBZO_B	ADDRNUM	CONSNUM	BORGR_MISS	DEP_ID	BELNR	KBLPOS_CAB	KBLNR_COMP	KBLPOS_COMP	WBS_ELEMENT	RFM_PSST_RULE	RFM_PSST_GROUP	RFM_REF_DOC	RFM_REF_ITEM	RFM_REF_ACTION	RFM_REF_SLITEM	REF_ITEM	SOURCE_ID	SOURCE_KEY	PUT_BACK	POL_ID	CONS_ORDER
700	5600084208	00010	560008420800010			13.08.2026	SC NT OPC43 PP 50KG	000000000015000177	000000000015000177	1000	5412		2352	FGCMNT113			0	10	TO	TO	1	1	1	1	3,224.98	1	32,249.80	0.00		0										0	0	0	0	0.0		0.0							7					X							00000		0	0	0			TO		0.00	0.00	0	13.08.2026	F	0.00	X					SAP	0	1	TO				0000000000	0000		0000										1002110101			1			FTB	(NT)-MANDI CHOURAHA				0000000000		0.00		00000											000000000000000000				00:00:00	0001			00000								X	0		00000					00000	ZFIN			0.00	0.00	0.00	0.00	0.00	0.00		0	0				ZNL	A0000001		25232910									0.00																	Saurabh	INDIA			5412			1						000	00000000					00	000				13.08.2026	11:07:51				000000									0	0			00000		0.00		0.00	0.00							0000000000			000000							(NT)-MANDI CHOURAHA		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000			0.00		1				00000								0.00									0.00	0.00				0.00	0000000000													00							00000000000000000000000000000000	00000000000000000000000000000000					0000	0000					00000				0000					0000	0000000000				0.000									00000	000000			00		000000								0				00000000			000000								00000		00000	00000				0	000000							000				000		000	00000000				000000		0000	00000					
