SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_OUTBOUND_DELIVE_DPC_EXT*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries         58
SBAR|
ALV|rows=58|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW14|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00A	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	317	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00100000121F9D0269BF6C761206A2287C1EA571250B8D3E80262634CAC29F280B77CD58AA366940A1A86C7C75FC662682546B8D892232F9C2DC29337726E1	
ROW15|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00B	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:07	400	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00160000121F9D0269C76C761206A2287C1E85B88285461F4013121A75E14F8C0B77938A159AF06729284F8FDF4C85D2D01258681A999CB4733B33679AF4CC	
ROW16|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00C	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	690	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00340000121F9D02BB7DABEB6D220682F3534E3C1589A08A47A422454D682B44535511D0A7537AB9C2897C9104D4FCFA325E73F55DEC4BA3824A52AF46A9ED	
ROW17|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00D	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	300	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF000E0000121F9D0269BF6C7A12068230FCFE148E7AC018EF9A98489083480C076F4D6D57690254A1A85CF8EBF8CC36A140FC201012889B37DDD9EDECC7E199	
ROW18|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00E	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	256	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF000A0000121F9D02B45B362D0AC340187E7E8A473DB8C8DEF564510FAE221EBC496DAB1644776DFDBAF8D7F54D8ACA2E7E21AC20869766924E26813E3349D9	
ROW19|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00F	A			D$				I	S		SAP	15.06.2018	000024			001		SAP	27.05.2022	11:49:07	2,003	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00CC0000121F9D0269DFEA7ADA38A2E8FD29569ED2AAAEDA3C460589800928602A709BF2B4726C432D8CD7C56B02BF3E39F78E87D98F597B212ADEF55C1DD9	
ROW20|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00G	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	226	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080000121F9D0269AFDC55100682287A3EC5520BFD03AD12D4C20762612731891A90F84A7C34FEBADE89A02882A25888E1929D1D26B30B399709470A520B	
ROW21|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00H	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	977	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF004E0000121F9D0269DF7A7FD38681E8FD29D13E75D2D8BE4FEAA4AED0B5DA5AAA0E6DEBA72884D0462D840165ED5FDFBD3B2F24213620756A497D7A8238FE	
ROW22|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00I	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	1,056	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF005C0000121F9D02B46FB54D69C440787FCA4DBFA89DA1B6DF6B47EA6175AA4091D6FA89014165146BB913F54BFFBA7D76C3791C89CA4B2D78D979864BEE25	
ROW23|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00J	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	843	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00560000121F9D026DDFEC9AD206A230FCFE14C61BE1C2D6F65E4784589851612CB5F52A1369C6322A3080B44EDBDF6EDF3D2984982550C7F2913DF34CC266	
ROW24|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00K	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	2,021	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00AC0000121F9D02DEBEB52DB58D04D1FE14152F2455EB0DC9E3D642CA1827B8F0256B3B95E5C9651C20AE702B0C217C7DF6748FC548D66824B2BE20A9EB94	
