SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_OUTBOUND_DELIV*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW56|CL_API_OUTBOUND_DELIVE_DPC====CM01J	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:06	166		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00080000121F9D02BFBD324841188682E83B4AF000DEA1689582346A2DD255A1B4A00B154AD19D578F9366A32BB78586213F7F922159FC3F090E23DCE818B8	
ROW57|CL_API_OUTBOUND_DELIVE_DPC====CM01K	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	240		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02B45B3E2D080241147F1FC55BB7EAD2D1A03F1242A898459D84544A48F320D4B7B7B7231412752808ABE5B1CEECCEEA0ABF197650C1A032	
ROW58|CL_API_OUTBOUND_DELIVE_DPC====CM01L	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	238		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D026DB75C56108681287A3EA53B77EAC665055F48416CA90F7425688B0A3EBA28E8DFEB4D04A5882E5C888F70496792499BC29921C3094FDA	
ROW59|CL_API_OUTBOUND_DELIVE_DPC====CM01M	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	240		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D026DB74C561086A1287A3EA53B77EAC6A58243918268A903BA12B44505A74541FFBEDEA4A01471A3200EE192E625376D0A278F3C323C6947	
ROW60|CL_API_OUTBOUND_DELIVE_DPC====CM01N	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	240		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D0269B74C561086A1287A3EA53B77EAC66505872205D152077455D016159C1605FD7BBD89A01471A3200EE190E6B52F6D0A278F84139ED890	
ROW61|CL_API_OUTBOUND_DELIVE_DPC====CM01O	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	239		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02AFDD7259411806A2E8F994EEDCA91B97157C14298896FA405782B6A8E06B51D0BFD79B1494226E14C447B82499CCA44DE064C870C693B6	
ROW62|CL_API_OUTBOUND_DELIVE_DPC====CM01P	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	240		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02AFDDF269411008A2F8FB28DEBA55A76E06FD911042C52CEA24A452429A07A1BEBDBD1DA190A84341582D8F7566775657F8CDB0830A0695	
ROW63|CL_API_OUTBOUND_DELIVE_DPC====CM01Q	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	239		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02B7DD7259411806A2E8F994EEDCA92B77157C2105B1A53ED095A02D2AF8E8A2A07FAF37119422BA70213EC2259D49266D0A67860C273C69	
ROW64|CL_API_OUTBOUND_DELIVE_DPC====CM01R	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	240		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02D66E99AC200C4351F47C4A77EED4953B05872205D152077425688B0A4E8B82FE7DBD494129E246411CC225CD4B6EDA144E1E796478D28E	
ROW65|CL_API_OUTBOUND_DELIVE_DPC====CM01S	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	239		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02B45B262B08C350143D9FD29D3B75E5AE8243918268A903BA2A688B0A4E8B82FEBDDE44508AB85110877048F3DA9736859347C2094F6CC8	
ROW66|CL_API_OUTBOUND_DELIVE_DPC====CM01T	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:06	239		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000C0000121F9D02B45B2E2B08C340143D9FD29D3B75E5AE828F2205D1521FE84AD016157C2D0AFAF77A938252C48D82F80897249399B4099C0C19CE78D296	
ROW67|CL_API_OUTBOUND_DELIVE_DPC====CM01U	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:06	267		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02B45B76AB09034114FE1EC54BBDB06FA0A0184AA0DA126DA9571292B40AFEB5A6B4BDE9ABDB331B62296A95420BE272C8CEEEFCEC42CE99	
ROW68|CL_API_OUTBOUND_DELIVE_DPC====CM01V	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:06	237		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00080000121F9D02D25ED9AC260C4451F87B1497BA68DF40C1D22001AB22B634AB10926803FE3762BBE9ABC773474C912E2A8A0B311C32F7CEFD990B730E13	
ROW69|CL_API_OUTBOUND_DELIVE_DPC====CM01W	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:06	273		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02D66ED9AC260C4451F87B1497BAD03750483148A05529B5E84A4292B6819AA4D6FE6DFAEA7AEE843688608B0BA1743864E6CEFD990973CE	
ROW70|CL_API_OUTBOUND_DELIVE_DPC====CM01X	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:06	272		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D026DB76C561306A228FC3D4A97BA68DF40416B28017F8A58A9AB1092B40A6A62AAFDD9F8EAF6DC91D68A60C585503A1C66E6664EEE4D9873	
ROW71|CL_API_OUTBOUND_DELIVE_DPC====CM01Y	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:06	191		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00060000121F9D02DE4ED9A4200C0351F83B8A4B5DE81104C52C0AA2202A7455248D5AD0D69F8ABAF1EAF52545C10B08627924F3F32613C83C42454BD8E328	
ROW72|CL_API_OUTBOUND_DELIVE_DPC====CM01Z	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:06	269		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D026DB7EC5E1208A228FEFB537CD487C2475F0A0A1759280B33D1275976D7144A2B37AA97FE753D771615F19340411C0E3B77E67ECCC09E73	
ROW73|CL_API_OUTBOUND_DELIVE_DPC====CM020	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:06	241		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00080000121F9D0269AF7C5A1A068228FEFB283DD683D2632F16144309D4584215730A21891AD044DB94EAC5AF1EDFAC18293DB4587A9086477666E7CF0EEC	
ROW74|CL_API_OUTBOUND_DELIVE_DPC====CM021	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:06	275		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02B45B2EAD09035114FE7E8A4BBBA8B874D382D22001ABA5D452571292D80AAD49AD7D6DFAD7F5DC091A44B0E222200E87CCDCB98F9930E7	
ROW75|CL_API_OUTBOUND_DELIVE_DPC====CM022	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:06	274		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02B7DD72694D1888A2F0F753BAAC8B962EDD28540D25E0A3888AAE424852155AA3D6BE36FE753D77A4B5226871214887C3CCDCCC997B1372	
ROW76|CL_API_OUTBOUND_DELIVE_DPC====CM023	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:06	194		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00060000121F9D02B453362B08C34010FE1EC5A31E148F9E04C51C0AA2202AF454A48D5AA8F5AFA25E7CF53A4951F00504B10CD9ECEE6437901D424943D861	
ROW77|CL_API_OUTBOUND_DELIVE_DPC====CM024	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	258		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02BFDD6A5B41100A82F3293EE643FD41419094D08D32A8A710B50B74D7A85EFA759B3DA2115D090AA2C3C0EE71CEEE119C5915310C628E00	
ROW78|CL_API_OUTBOUND_DELIVE_DPC====CM025	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	231		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00080000121F9D026DAF5A561004A2E8F91497B5A83F280812137A1106B512D1A984D21E46B5E9D7EDDC890C6951142DA2E1C0BDD7FB980B730E0E7258C40A	
ROW79|CL_API_OUTBOUND_DELIVE_DPC====CM026	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	269		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02BBDDB25B4D1808A2F079142FF5A2BE8182D0A0016B4514EA958424FE406B52B57F37BEBA7EB34183085ABC104A970393D93933BB61CFEC	
ROW80|CL_API_OUTBOUND_DELIVE_DPC====CM027	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	270		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02AFDD32684D1808A2F0FB293DB687F61F54086DD0406D4B49414F1292540535A9555B2FFE75FD66AD5A11543C08D2E5C1ECECBECC24E4BD	
ROW81|CL_API_OUTBOUND_DELIVE_DPC====CM028	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	189		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00060000121F9D02B453362B08C340109E47F1A8077D044168D142F1540F9E8AA4510B5AFF2AEAC557AF5F56147C01412C4327BB3BCD06B243D4A803B6F2AA	
ROW82|CL_API_OUTBOUND_DELIVE_DPC====CM029	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	265		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02A7DD725B4D180AA2E8FA141FEB83A5FD8016848A06AA166DA17D0A214955B05E23EA4B7FDDEE39418BD41B850AC5C38699C95C4E207B4F	
ROW83|CL_API_OUTBOUND_DELIVE_DPC====CM02A	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	238		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00080000121F9D02B45736AB09434114FE1E25CBBA50EA0358109434A0B6140BBA0A21B96AA08DB64D69DDF4D5E3992BB504172D952E8AE1C0CC647EEEC03D	
ROW84|CL_API_OUTBOUND_DELIVE_DPC====CM02B	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	273		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D0269B70C5A13068228FC7E8AC7F660A93FA042C0D006B49512C19E2424B10A6A526B5BBDF8D7ED371BDA20822D1E84D2E5C16476DECC6ED8	
ROW85|CL_API_OUTBOUND_DELIVE_DPC====CM02C	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	272		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF000A0000121F9D02BBDD72694D1888A2F0F753BA6C1796FA032A889536501F940875154292AA508DCF3E36FE753D77D45A11ACB8108AC321776EE6CC9D8439	
ROW86|CL_API_OUTBOUND_DELIVE_DPC====CM02D	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:06	192		S	X		27.05.2022	114907	27.05.2022	114906	D$S	X	0	FF00060000121F9D02B79DB249411806A2F03B8A4B5D287A014168D082B8AA0B5741DAA8056DFDA9A81BAF5EBF4414BC8020960793997CCD14328FA8560BEDE4	
ROW87|CL_API_OUTBOUND_DELIVE_DPC====CO	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:06	8,188		S	X		27.05.2022	114906	27.05.2022	114906	D$S	X	0	FF00780700121F9D0269DF6C9B5B37CE33BC3FC5FD03AD93A69D7E69676492E2B1229B2A402ACDA73399C66DDD695EC6C987F6D7A7FB0269096021AD781060B1	
ROW88|CL_API_OUTBOUND_DELIVE_DPC====CT	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:06	217		S	X		27.05.2022	114906	27.05.2022	114906	D$S	X	0	FF00060000121F9D02D64EB5EB200CC3C0FB948A0589817F00CA5009410760452549692548511F42FD7A383B4307C44C87EA143BB19D64389FF1C60233AE0816	
ROW89|CL_API_OUTBOUND_DELIVE_DPC====CU	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:06	594		S	X		27.05.2022	114906	27.05.2022	114906	D$S	X	0	FF00440000121F9D02B46FBE3B6DC350143F8FD22718CF10D28C65EA9F8C34B07D8A58690169C044BBAF7BF5EEF83A8582D6454CA424F1D14F899D5BBB8D747D	
ROW90|CL_API_OUTBOUND_DELIVE_DPC_EXTCCAU	A			D$				I	S		SAP	27.11.2018	000021			001		SAP	27.05.2022	11:49:07	57,084	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00941600121F9D02977D77ED6EE348D674E3EBFC0B4CFB83241FAB2DC9EE6EB74FCB67285E246E53249BA4646BCD9A85010190440B046100A4A43D7BFAAFEB	
ROW91|CL_API_OUTBOUND_DELIVE_DPC_EXTCCDEF	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	187		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080000121F9D02D24E19AC200C0341743E257852F1A7425A31A04969AA90AFAFB3DBCA9EA4C78A8461E96666D31EDE52CC38E3C07278A2A0E773C20D91BD	
ROW92|CL_API_OUTBOUND_DELIVE_DPC_EXTCCIMP	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:07	3,688	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00AA0100121F9D0269DFDC9AD34892289C3F859817D91BF6CED89E979D183B4246F298088434B2248F9F08AC9B89459710485EFF7AEDC92C5ADD4D575F4058	
ROW93|CL_API_OUTBOUND_DELIVE_DPC_EXTCCMAC	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	144		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D02AB3D325841208681E87C4AF0E85F956E45C136E2D6C37EFDFA5AC5BD085E1729C390C934490FA355471DA0E9A159895A75D6056DD071EF	
ROW94|CL_API_OUTBOUND_DELIVE_DPC_EXTCI	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	1,779	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00CC0000121F9D02A77DF36D4EDB08C2F87E14DA376D663AED242F3B93CC388E93BA4D4DE23F69F24A4300DBB4D85081B1F3E9D367F700E9D04916D3B12374	
ROW95|CL_API_OUTBOUND_DELIVE_DPC_EXTCM001	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:07	650	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00260000121F9D026DD76A7AD30682E8FB29DC921CFA71E93191A2E02691DA802887E66439D8A448C64660487BE95F4FDFCC628C6353D4AA04571E3D81EDDD	
ROW96|CL_API_OUTBOUND_DELIVE_DPC_EXTCM002	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	577	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00280000121F9D02D2AED5F4240C04D1F75338CA41BD9B6842003F121563489453534A9126E523B4F871F1AFE3DB594AD5B651E2A1C54E5EE82EBBB3CBE1CD	
ROW97|CL_API_OUTBOUND_DELIVE_DPC_EXTCM003	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	4,724	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00C60100121F9D02A77D6B6D4E6339A2FD53A89B0FB253511C27F9948A5D9111B294E8E148D88E924A518887CD35022E20F9DA95BA7FFDE674CF8E76D9DD99	
ROW98|CL_API_OUTBOUND_DELIVE_DPC_EXTCM004	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:07	7,107	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00B00300121F9D02BB7D73ED6DE348D670FD14C25F9C00EBB3F19E83FD10AC03D0A2BC16224B8A24C7C79F088AA2642294C890946CE35CFEFA6E5535C733C3	
ROW99|CL_API_OUTBOUND_DELIVE_DPC_EXTCM005	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	4,306	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00000300121F9D02B46F6EBD6D1C4914AE9F42EC02EBC4586F1425D94BB00EE0488A4DC096045BBB499E089A922D6645512165C779C95FF756F5902687D3B7	
ROW100|CL_API_OUTBOUND_DELIVE_DPC_EXTCM006	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	4,393	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00FE0200121F9D02B46FB6CF4D1C49189F3F459F8E903A0E62C8BDA48E5439D809AA02ECC2BE4BF249E5B7807396E55806922FF9D7B9EE590969B53B333D32	
ROW101|CL_API_OUTBOUND_DELIVE_DPC_EXTCM007	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	665	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00340000121F9D02AF7DEBFB6D1A06C2DF9F92B70212EC1D8987C13A56093660453C46A549B66AFD459C6DDA0BFF7AF9EEBC34E96825C83A8895D3A738F6F9	
ROW102|CL_API_OUTBOUND_DELIVE_DPC_EXTCM008	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	329	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00120000121F9D0269C76C762284A1287C1E65E28A5968F401349904A22EFC8971E1AE414487848191198D3CFDF851A248068C6E4CE3345F804BDB5316A7B7	
ROW103|CL_API_OUTBOUND_DELIVE_DPC_EXTCM009	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	387	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00180000121F9D026DC7EC561A0682287C1EA578955E28FA000AC504EB853F8817DE8598A436504D4D6BB537BE7A3D3B0B49976EFD03319AE123D9CDEECEA6	
ROW104|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00A	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	317	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00100000121F9D0269BF6C761206A2287C1EA571250B8D3E80262634CAC29F280B77CD58AA366940A1A86C7C75FC662682546B8D892232F9C2DC29337726E1	
ROW105|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00B	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:07	400	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00160000121F9D0269C76C761206A2287C1E85B88285461F4013121A75E14F8C0B77938A159AF06729284F8FDF4C85D2D01258681A999CB4733B33679AF4CC	
ROW106|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00C	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	690	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00340000121F9D02BB7DABEB6D220682F3534E3C1589A08A47A422454D682B44535511D0A7537AB9C2897C9104D4FCFA325E73F55DEC4BA3824A52AF46A9ED	
ROW107|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00D	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	300	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF000E0000121F9D0269BF6C7A12068230FCFE148E7AC018EF9A98489083480C076F4D6D57690254A1A85CF8EBF8CC36A140FC201012889B37DDD9EDECC7E199	
ROW108|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00E	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	256	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF000A0000121F9D02B45B362D0AC340187E7E8A473DB8C8DEF564510FAE221EBC496DAB1644776DFDBAF8D7F54D8ACA2E7E21AC20869766924E26813E3349D9	
ROW109|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00F	A			D$				I	S		SAP	15.06.2018	000024			001		SAP	27.05.2022	11:49:07	2,003	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00CC0000121F9D0269DFEA7ADA38A2E8FD29569ED2AAAEDA3C460589800928602A709BF2B4726C432D8CD7C56B02BF3E39F78E87D98F597B212ADEF55C1DD9	
ROW110|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00G	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	226	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080000121F9D0269AFDC55100682287A3EC5520BFD03AD12D4C20762612731891A90F84A7C34FEBADE89A02882A25888E1929D1D26B30B399709470A520B	
ROW111|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00H	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	977	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF004E0000121F9D0269DF7A7FD38681E8FD29D13E75D2D8BE4FEAA4AED0B5DA5AAA0E6DEBA72884D0462D840165ED5FDFBD3B2F24213620756A497D7A8238FE	
ROW112|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00I	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:07	1,056	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF005C0000121F9D02B46FB54D69C440787FCA4DBFA89DA1B6DF6B47EA6175AA4091D6FA89014165146BB913F54BFFBA7D76C3791C89CA4B2D78D979864BEE25	
ROW113|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00J	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	843	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00560000121F9D026DDFEC9AD206A230FCFE14C61BE1C2D6F65E4784589851612CB5F52A1369C6322A3080B44EDBDF6EDF3D2984982550C7F2913DF34CC266	
ROW114|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00K	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	2,021	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00AC0000121F9D02DEBEB52DB58D04D1FE14152F2455EB0DC9E3D642CA1827B8F0256B3B95E5C9651C20AE702B0C217C7DF6748FC548D66824B2BE20A9EB94	
ROW115|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00L	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	648	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002E0000121F9D0269D7FC7AD386A1287E3E4A1E3B69542A8FD3BAAA1DED86046405FAB027C49FD0A2D11611366D9FBE3DB61BEC14A749AB010D5C1DC5B149	
ROW116|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00M	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	895	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00680000121F9D02B46F6EBD690341149E9F82FAD2A452DA5CFAD8444281A44881DC68DA3E5984108A4A20029236BF3E3DB30BD8E99A2DB4813ADEA34FD8EB	
ROW117|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00N	A			D$				I	S		SAP	27.11.2018	000018			001		SAP	27.05.2022	11:49:07	254	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF000A0000121F9D02BFDDB259411088A2F0791497B5A837A855522DFA215AB40B532B41B2D47EDCF4EA76EE4846512A4141341C9C3BE39D3B037EF7CE881406	
ROW118|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00O	A			D$				I	S		SAP	27.11.2018	000020			001		SAP	27.05.2022	11:49:07	1,536	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF008E0000121F9D02DABED936A76D04717C3F0AD3376E66EABA7DDB997486F01033B18D9BD84DFB4AA3606C9882A148E0E44DBE7AF2DF3D849E4E2A6A1B0B71	
ROW119|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00P	A			D$				I	S		SAP	27.11.2018	000018			001		SAP	27.05.2022	11:49:07	7,272	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080300121F9D02B46FA63D6E24471A8E9FA28F6378B5C01C360CC31EA077A49911208D8491E0C5FA4B8377D32C1EE2D5EAFEF3DE7823AA582CB22A338BE2	
ROW120|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00Q	A			D$				I	S		SAP	27.11.2018	000019			001		SAP	27.05.2022	11:49:07	171	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D0269A75C5210068220FA8E221E402F61C08DBA711FD4C40FE4C7440D6EBC7A7C8920AE5C070CC54CF75457D38BA28796895811B165C98685	
ROW121|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00R	A			D$				I	S		SAP	27.11.2018	000018			001		SAP	27.05.2022	11:49:07	581	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00380000121F9D026DDF5C761206A230FC3F4AE3C69546DDBB40A9970481081A5D11C4621A511B0A787979FDE7542D75DA86A5333DF9D2DB99B12EBECECC99	
ROW122|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00S	A			D$				I	S		SAP	27.11.2018	000020			001		SAP	27.05.2022	11:49:07	814	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF004A0000121F9D026DDF0C7BD38681307C3F858F20ADFB01933AA92AACDD07CA34216DFD1431C85A340A0C022BBFBE7BEFDC2C24B113524A03F3E9511B27B1	
ROW123|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00T	A			D$				I	S		SAP	27.11.2018	000020			001		SAP	27.05.2022	11:49:07	819	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF004A0000121F9D02B46F85BD69C340F47E0A1F415AF7032675525558BB0F946942DAFA29A290B568405608ACFDF5DDBB336920B11352DA06E6D3538B93D80E	
ROW124|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00U	A			D$				I	S		SAP	17.12.2018	000020			001		SAP	27.05.2022	11:49:07	1,075	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF005C0000121F9D02B46FB53D690441787E0A1FB5A94DFBB5A94DA92FD5B4885112EB278240959417E5C0D65F6F9F99F53CEE6EF78E2B0A073B7902F7B6BB47	
