SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_MATERIAL_DOCUME_DPC_EXT*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries         43
SBAR|
ALV|rows=43|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW24|CL_API_MATERIAL_DOCUME_DPC_EXTCM00P	A			D$				I	S		SAP	31.01.2018	000006			001		SAP	01.04.2022	21:49:52	575	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00280000121F9D02B46B653B094341F47C8A8FF0A0C60FD0048528895BC0077D6A2A283661B382C8D7E39969B11768590CC1A59393C25D3AD386D33933B717	
ROW25|CL_API_MATERIAL_DOCUME_DPC_EXTCM00Q	A			D$				I	S		SAP	31.01.2018	000009			001		SAP	01.04.2022	21:49:52	1,506	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00940000121F9D02DABEB5F6A6AD04D1F92956FBA5954A7F4075538924B48D6E085781F6DE7C423410822E2F016D935FDFCECCDAD9976D4C4BC0F68E8E52FC	
ROW26|CL_API_MATERIAL_DOCUME_DPC_EXTCM00R	A			D$				I	S		SAP	31.01.2018	000007			001		SAP	01.04.2022	21:49:52	1,797	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00980000121F9D02D6BEB535B56D44E1F3533CBC3499290DC953DB4932C3C52D0C10534C92E6C9238C4D3CC597DA06EA5F9F7EE7ACC46AA5952D1B838475E6	
ROW27|CL_API_MATERIAL_DOCUME_DPC_EXTCM00S	A			D$				I	S		SAP	31.01.2018	000006			001		SAP	01.04.2022	21:49:52	527	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00240000121F9D02B46B353D094341707E0A4738A8F107608281A8898A510F7A6A0A546CA2146BD5F0EB75DEB6F5B5698B601A50BA9914DED7EE3B4C7676D9	
ROW28|CL_API_MATERIAL_DOCUME_DPC_EXTCM00T	A			D$				I	S		SAP	31.01.2018	000007			001		SAP	01.04.2022	21:49:52	1,371	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF006E0000121F9D02AF7DABED4D1B09C2F353ACF643D393D236493F9D944A29D06BD4A441296AEF3E211708F589922836A4F7EB73CFCCDA59DB6B0C4A303578	
ROW29|CL_API_MATERIAL_DOCUME_DPC_EXTCM00U	A			D$				I	S		SAP	31.01.2018	000007			001		SAP	01.04.2022	21:49:52	671	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF004C0000121F9D02B46F463D6DC350143E3F251A0FB49398F60740624B24D056268D4CDA9EAA2C6D5904A4531A90FAEBBBE31BD3340DD0A9B4E0C8579FECD8	
ROW30|CL_API_MATERIAL_DOCUME_DPC_EXTCM00V	A			D$				I	S		SAP	31.01.2018	000006			001		SAP	01.04.2022	21:49:52	386	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00180000121F9D02BF1DB3DB691008A2F07914E28D7A517F1EA02626ADA989D60BB96FA81424416C006B7CFA7A76B0DD5656486F6C1B265F7699253B1B92B3	
ROW31|CL_API_MATERIAL_DOCUME_DPC_EXTCM00W	A			D$				I	S		SAP	31.01.2018	000009			001		SAP	01.04.2022	21:49:52	1,680	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00F40000121F9D02D6BEF9EDA68D05617C942789B2176D2265B557ABF6A29128495B94BF1BD8EEB6379103244521C0C640C5FBB5CF959D33E718639B84ACD7	
ROW32|CL_API_MATERIAL_DOCUME_DPC_EXTCM00X	A			D$				I	S		SAP	31.01.2018	000006			001		SAP	01.04.2022	21:49:52	433	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00160000121F9D02D28E15EC240C04D1F7298D17F5809A78C6C408510E22410E7A6A0A2DA5096E092DA05F8F6FA66229454D8C44B19B97EEEECCEC6E9BBE99	
ROW33|CL_API_MATERIAL_DOCUME_DPC_EXTCM00Y	A			D$				I	S		SAP	31.01.2018	000006			001		SAP	01.04.2022	21:49:52	385	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00180000121F9D02D28ED9B4340C0461F8FD29C18B7AA85FF70A422B0A5A0FE61E529B8685184B132BFEFAFAEEC476AB59137AB12D191EF66396DD25F0EECC	
ROW34|CL_API_MATERIAL_DOCUME_DPC_EXTCM00Z	A			D$				I	S		SAP	31.01.2018	000006			001		SAP	01.04.2022	21:49:52	914	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00480000121F9D02DEBEB5EDB40D44C1F329164FF090F607DA4A344041055201158F51EA1A881A631427A57DE9AFD399598C8970122AD1C4D847A324BBD9F5	
ROW35|CL_API_MATERIAL_DOCUME_DPC_EXTCM010	A			D$				I	S		SAP	31.01.2018	000007			001		SAP	01.04.2022	21:49:52	98	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00060000121F9D0219C37F060520F46570650861F060F0677001F29219F219F2188A194A188A184A81BC1220BF88410FAC72140E2FF81FCE2A06C67501432A	
ROW36|CL_API_MATERIAL_DOCUME_DPC_EXTCM011	A			D$				I	S		SAP	18.05.2020	000005			001		SAP	01.04.2022	21:49:52	499	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00340000121F9D02DEBEB9EC240C4461F87F944617C002E30B40426C13898A89B0D0555311B0914B52D0D7C77F4E29A556E9C6429B39F932D3197A7ABA38D7	
ROW37|CL_API_MATERIAL_DOCUME_DPC_EXTCM012	A			D$				I	S		SAP	18.05.2020	000005			001		SAP	01.04.2022	21:49:52	388	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00180000121F9D026DC77C5A1A068228FE3E8A78A91EEABF7B05A12D0A5A0FCDBDA4360981B8962456FCF4F5ED2CED46131BBCD4960C3F3699597697C0DB99	
ROW38|CL_API_MATERIAL_DOCUME_DPC_EXTCO	A			D$				I	S		SAP	30.01.2017	000008			001		SAP	01.04.2022	21:49:52	320	X	S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00180000121F9D0269C70C761304A2287A3FC52F68EA2734159545D5201B5704855892A2A45253BF5EEF7B1A0C8BB109310DE8CB89C3F066061777EE65028E	
ROW39|CL_API_MATERIAL_DOCUME_DPC_EXTCP	A		X	D$				K	S		SAP	30.01.2017	000008			001		DDIC	18.09.2026	09:42:50	427	X	S	X		18.09.2026	094251	01.04.2022	214952	D$S	X	0	FF00380000121F9D02DAAE19B5340C4351F8FC94B21741D0FF30740F82E21005DFC6EC362CD475AC9DE0AFAFA729D24CCAFAD05697E4F09136A1A114EE3D3737	
ROW40|CL_API_MATERIAL_DOCUME_DPC_EXTCS	A			D$				I	S		SEHAJTECH	11.09.2026	000001			700		SEHAJTECH	11.09.2026	12:50:53	16,991		S	X		11.09.2026	125053	11.09.2026	125053	D$S	X	0	FF38050700121F9D02DEBED9F7366E64E9BEB09F44DB01B693C17AA793595CEC0CA60338B63B6DC4FDB2B63B49EFC58520CBB25B13CB564CD969FF339FEEDE7C	
ROW41|CL_API_MATERIAL_DOCUME_DPC_EXTCT	A			D$				I	S		SAP	30.01.2017	000008			001		SAP	01.04.2022	21:49:52	221		S	X		01.04.2022	214952	01.04.2022	214952	D$S	X	0	FF00060000121F9D02DE4EB5AC200C03C1F994E245F0E03F14ED41502CA2E0ADD424B5058DD207D2AFD7D9CDA107F16C0F65C8667767490B9309DE5860C615C1	
ROW42|CL_API_MATERIAL_DOCUME_DPC_EXTCU	A			D$				I	S		SAP	30.01.2017	000008			001		DDIC	18.09.2026	09:42:50	424	X	S	X		18.09.2026	094250	01.04.2022	214952	D$S	X	0	FF002C0000121F9D0269D70C7312068228FC8EC205D433682942A260047F3715166CA2A581A2F8C7ABE3DB595242809A98B481EEE44BDB99EDB434D9BED9DD29	
